inventory_id,word,make,model,model_year,sold_price,sold_date,winner_bidder_number,auction_number
37650,Nunc,Mercedes-Benz,Metris Cargo,2018,96.99,2020-11-24,14298,208070
37651,orci,Bentley,Continental,2009,99.99,2011-03-29,14299,208071
37652,magna,Volkswagen,Tiguan,2018,18,2013-08-09,14300,208072
37653,gravida,Cadillac,Seville,1993,38.99,2014-12-16,14301,208073
37654,elementum,Mitsubishi,Eclipse,2004,134,2022-05-28,14302,208074
37655,est,Dodge,Ram 50 Regular Cab,1993,15.95,2022-03-28,14303,208075
37656,tempor,Toyota,RAV4,2000,89.99,2011-12-14,14304,208076
37657,inceptos,Acura,RDX,2018,36.95,2023-01-13,14305,208077
37658,eget,Dodge,Sprinter 2500 Cargo,2006,76,2020-05-24,14306,208078
37659,volutpat,Mitsubishi,Outlander,2019,50.99,2022-03-28,14307,208079
37660,Quisque,Chevrolet,Corsica,1992,98.95,2016-11-26,14308,208080
37661,eu,Toyota,Prius,2019,113.95,2015-08-11,14309,208081
37662,malesuada,INFINITI,G,2005,155.99,2022-09-28,14310,208082
37663,scelerisque,Bentley,Flying Spur,2016,20.95,2022-09-16,14311,208083
37664,magna,Ram,2500 Regular Cab,2019,41,2013-05-15,14312,208084
37665,faucibus,Land Rover,LR3,2008,173.95,2020-08-07,14313,208085
37666,ac,Mitsubishi,Outlander,2015,178.99,2014-03-28,14314,208086
37667,sed,Chevrolet,Silverado 3500 Crew Cab,2002,126.99,2014-11-03,14315,208087
37668,dolor,Mercedes-Benz,Mercedes-AMG CLS,2017,143,2015-03-28,14316,208088
37669,vehicula,Volvo,740,1992,68.99,2020-12-22,14317,208089
37670,Quisque,Cadillac,CTS-V,2017,42,2015-05-07,14318,208090
37671,fringilla,Lexus,ES,2007,166,2017-09-26,14319,208091
37672,sagittis,Chevrolet,Silverado 1500 Extended Cab,2004,37,2016-04-22,14320,208092
37673,eget,Nissan,Altima,2020,118.99,2010-08-25,14321,208093
37674,vestibulum,Volkswagen,Jetta,2009,23,2021-10-14,14322,208094
37675,non,Aston Martin,DBS,2009,90.99,2015-09-19,14323,208095
37676,elit,Audi,80,1992,159,2011-05-19,14324,208096
37677,sit,Maserati,GranTurismo,2014,102.95,2013-07-13,14325,208097
37678,at,Dodge,Ram 1500 Regular Cab,2001,154.99,2010-07-18,14326,208098
37679,quis,Chevrolet,Silverado 3500 HD Crew Cab,2019,21.95,2021-01-29,14327,208099
37680,turpis,GMC,Sierra 1500 Extended Cab,2013,161.99,2021-07-19,14328,208100
37681,sem,Toyota,Highlander,2014,198,2020-06-30,14329,208101
37682,Suspendisse,Chrysler,Concorde,1997,56.99,2017-07-07,14330,208102
37683,a,Chrysler,Concorde,2002,118.99,2011-03-05,14331,208103
37684,tellus,Buick,Regal,2015,95,2011-04-24,14332,208104
37685,Aenean,Dodge,Ram Van B250,1992,123,2014-08-29,14333,208105
37686,et,Jaguar,XK,2013,45.99,2012-06-05,14334,208106
37687,turpis,GMC,Yukon XL 1500,2006,18.99,2016-09-05,14335,208107
37688,cursus,Land Rover,Range Rover Sport,2009,71.95,2015-11-23,14336,208108
37689,felis,Nissan,NV200 Taxi,2019,18,2012-01-20,14337,208109
37690,montes,BMW,Z8,2003,60.95,2011-04-26,14338,208110
37691,congue,Dodge,Ram 2500 Quad Cab,2007,81.95,2013-09-18,14339,208111
37692,tortor,GMC,Savana 1500 Passenger,1997,43,2022-03-21,14340,208112
37693,placerat,Ford,E150 Cargo,2012,158.99,2022-05-03,14341,208113
37694,eros,Jeep,Wrangler,1992,16.99,2016-03-11,14342,208114
37695,hendrerit,Chevrolet,Silverado 3500 HD Crew Cab,2011,76.99,2010-02-25,14343,208115
37696,metus,GMC,Savana 2500 Passenger,1996,177,2016-06-11,14344,208116
37697,ipsum,Chevrolet,Corvette,2015,182.99,2015-10-18,14345,208117
37698,commodo,Hyundai,Sonata,2009,143.95,2017-08-05,14346,208118
37699,In,MINI,Hardtop 4 Door,2019,89.95,2013-01-09,14347,208119
37700,ultricies,HUMMER,H3,2009,190,2017-09-28,14348,208120
37701,diam,Honda,Odyssey,2017,72,2018-07-26,14349,208121
37702,dapibus,Subaru,Forester,2007,69.99,2012-02-07,17000,208122
37703,ac,Chevrolet,Avalanche 2500,2005,22,2014-06-19,17001,208123
37704,sit,Ram,Dakota Extended Cab,2011,95.95,2016-04-08,17002,208124
37705,per,Mercedes-Benz,S-Class,1997,165.95,2014-11-16,17003,208125
37706,ipsum,Aston Martin,Vantage,2009,32.99,2019-04-28,17004,208126
37707,nisi,Volvo,S60,2016,141,2014-04-29,17005,208127
37708,dictum,Mitsubishi,Diamante,1992,117.95,2022-09-21,17006,208128
37709,suscipit,Jaguar,XJ,2002,187,2023-03-18,17007,208129
37710,et,Toyota,Camry,2008,133,2021-08-03,17008,208130
37711,purus,Dodge,Dakota Regular Cab,2001,98.99,2021-08-03,17009,208131
37712,eu,Kia,Sedona,2015,53.99,2015-05-31,17010,208132
37713,In,Honda,Passport,2002,133.95,2013-12-16,17011,208133
37714,ipsum,Ford,F150 Super Cab,2000,16.95,2016-08-09,17012,208134
37715,elit,Mercedes-Benz,CLK-Class,2007,76,2013-12-16,17013,208135
37716,sit,Rolls-Royce,Phantom,2008,142,2016-02-04,17014,208136
37717,placerat,Mitsubishi,3000GT,1995,145.99,2011-04-17,17015,208137
37718,nisi,Chevrolet,S10 Crew Cab,2002,42,2013-09-19,17016,208138
37719,sit,Nissan,Xterra,2006,73.99,2014-01-05,17017,208139
37720,ligula,MAZDA,Navajo,1994,66.95,2014-05-28,17018,208140
37721,Fusce,Ram,Dakota Crew Cab,2011,94,2016-08-15,17019,208141
37722,eget,Subaru,Outback,2014,136.99,2017-02-15,17020,208142
37723,vitae,Ford,Transit 350 Wagon,2017,18.95,2017-03-11,17021,208143
37724,Nunc,Nissan,NV2500 HD Cargo,2013,111.95,2018-03-01,17022,208144
37725,ornare,Chrysler,Pacifica,2017,25.99,2020-04-29,17023,208145
37726,Integer,Volvo,XC90,2016,81.95,2011-08-23,17024,208146
37727,facilisis,Chevrolet,Traverse,2016,198.99,2017-08-28,17025,208147
37728,tellus,Buick,Rendezvous,2005,66,2011-12-11,17026,208148
37729,ac,Plymouth,Laser,1992,174.99,2020-01-01,17027,208149
37730,himenaeos,Mitsubishi,Galant,2006,188,2018-05-12,17028,208150
37731,eget,Chevrolet,Impala,2014,197.95,2022-03-12,17029,208151
37732,vestibulum,Lexus,SC,2008,155.95,2014-10-04,17030,208152
37733,non,Jeep,Wrangler,2015,67.99,2013-12-25,17031,208153
37734,Maecenas,Chevrolet,G-Series G20,1993,116.99,2016-08-26,17032,208154
37735,bibendum,Isuzu,Ascender,2007,12,2014-03-15,17033,208155
37736,eu,Chevrolet,Suburban 1500,2009,130.99,2022-12-10,17034,208156
37737,suscipit,BMW,i8,2015,18,2013-11-20,17035,208157
37738,dui,Hyundai,Veloster,2016,36.99,2014-07-31,17036,208158
37739,commodo,Maserati,Coupe,2005,55.95,2011-05-23,17037,208159
37740,metus,Audi,100,1994,121,2018-05-27,17038,208160
37741,faucibus,Hyundai,Accent,2011,119.95,2017-09-09,17039,208161
37742,Mauris,Cadillac,Seville,1992,77.99,2017-07-15,17040,208162
37743,ac,Jaguar,XF,2012,126.95,2014-04-25,17041,208163
37744,porttitor,Mercedes-Benz,600 SEC,1993,129.99,2011-07-07,17042,208164
37745,pharetra,Audi,RS 7,2016,162,2015-11-29,17043,208165
37746,dapibus,Dodge,Charger,2013,192.95,2011-05-13,17044,208166
37747,eu,Chrysler,Voyager,2002,90.95,2016-09-07,17045,208167
37748,elementum,Volvo,S70,1998,66,2018-10-06,17046,208168
37749,risus,Tesla,Model S,2015,128,2017-08-08,17047,208169
37750,ante,Dodge,Caravan Passenger,2001,110.95,2018-08-19,17048,208170
37751,nisl,Volvo,XC70,2013,63.99,2012-12-03,17049,208171
37752,ligula,Hyundai,Azera,2007,14.99,2014-11-19,17050,208172
37753,Donec,Chevrolet,Express 2500 Cargo,2003,107.99,2015-05-24,17051,208173
37754,eget,BMW,Z8,2002,180.99,2014-03-07,17052,208174
37755,semper,Acura,TL,2007,40,2019-03-05,17053,208175
37756,nisl,Volvo,S40,2003,166.95,2020-04-20,17054,208176
37757,purus,Land Rover,Range Rover,2007,108.99,2019-08-29,17055,208177
37758,rutrum,GMC,Yukon,2014,90.99,2021-01-01,17056,208178
37759,mauris,Pontiac,Bonneville,2000,169.95,2022-07-30,17057,208179
37760,vel,Ford,E150 Super Duty Passenger,2009,149.99,2019-12-31,17058,208180
37761,lorem,Lincoln,Town Car,1996,28,2015-05-31,17059,208181
37762,non,Ford,Expedition,2012,85.99,2020-09-06,17060,208182
37763,euismod,Nissan,Pathfinder,2018,96,2017-08-08,17061,208183
37764,lectus,Porsche,911,2004,175.95,2010-07-15,17062,208184
37765,mi,Audi,Q7,2010,88.95,2014-12-04,17063,208185
37766,finibus,Dodge,Ram 1500 Quad Cab,2004,122.95,2016-07-16,17064,208186
37767,eros,BMW,4 Series,2018,155,2011-08-02,17065,208187
37768,vitae,Honda,Civic,2005,118.99,2017-05-02,17066,208188
37769,dapibus,Land Rover,LR2,2011,111,2018-05-12,17067,208189
37770,libero,Lexus,SC,1996,82.99,2018-05-17,17068,208190
37771,Praesent,Honda,Accord,2005,191,2017-04-03,17069,208191
37772,et,Dodge,Stratus,1997,182,2013-03-01,17070,208192
37773,imperdiet,Mercedes-Benz,M-Class,2012,74.95,2011-02-12,17071,208193
37774,a,Chevrolet,2500 HD Extended Cab,1998,28,2020-01-25,17072,208194
37775,orci,Audi,A4,2002,113.99,2015-02-01,17073,208195
37776,ultricies,Ford,F250 Super Duty Crew Cab,2009,54,2018-02-02,17074,208196
37777,lacinia,Volvo,850,1993,180.95,2012-09-06,17075,208197
37778,tellus,Jeep,Grand Cherokee,2013,157.95,2019-08-20,17076,208198
37779,Class,GMC,Sierra 2500 Crew Cab,2004,71.99,2017-11-26,17077,208199
37780,tristique,Cadillac,CTS-V,2016,157.99,2021-01-03,17078,208200
37781,massa,Hyundai,Tiburon,2005,54.95,2015-05-17,17079,208201
37782,placerat,Mercury,Sable,1994,149.99,2021-11-30,17080,208202
37783,urna,GMC,Sierra 1500 HD Crew Cab,2003,176.99,2022-05-22,17081,208203
37784,sollicitudin,Pontiac,Aztek,2002,46.95,2010-08-26,17082,208204
37785,eros,Suzuki,Aerio,2005,148.99,2012-06-20,17083,208205
37786,enim,Nissan,NV3500 HD Passenger,2013,75.99,2021-12-01,17084,208206
37787,venenatis,Chevrolet,City Express,2018,145.99,2019-06-15,17085,208207
37788,eu,Pontiac,G6,2006,54.99,2013-01-26,17086,208208
37789,amet,Cadillac,Escalade,2017,127,2019-09-14,17087,208209
37790,egestas,Jeep,Patriot,2012,171.95,2010-08-10,17088,208210
37791,elementum,Chevrolet,3500 Crew Cab,1998,74.95,2013-10-16,17089,208211
37792,feugiat,Alfa Romeo,4C,2017,56.95,2016-01-27,17090,208212
37793,ullamcorper,Ford,Escape,2010,63,2022-01-08,17091,208213
37794,Pellentesque,Volkswagen,Beetle,2013,65,2011-10-28,17092,208214
37795,ut,Isuzu,Axiom,2002,87.99,2018-09-12,17093,208215
37796,est,Mitsubishi,Diamante,1997,177.99,2019-07-29,17094,208216
37797,magna,Maserati,GranTurismo,2008,67.95,2011-05-18,17095,208217
37798,sed,Buick,Skylark,1994,140.95,2020-08-28,17096,208218
37799,hendrerit,GMC,2500 Regular Cab,1993,27,2015-04-07,17097,208219
37800,Etiam,GMC,Safari Passenger,2000,20.99,2016-07-18,17098,208220
37801,fringilla,Toyota,Supra,1993,196.95,2023-04-24,17099,208221
37802,viverra,Ford,Ranger SuperCrew,2019,158.95,2022-07-24,17100,208222
37803,tempor,Acura,TL,2008,163,2012-08-05,17101,208223
37804,dolor,Land Rover,LR4,2015,89,2013-08-17,17102,208224
37805,lectus,Chevrolet,Tahoe,2008,189.99,2023-04-30,17103,208225
37806,justo,Chevrolet,Impala,2014,123.95,2019-03-10,17104,208226
37807,turpis,GMC,3500 Crew Cab,1995,196,2017-08-12,17105,208227
37808,elementum,Cadillac,Escalade EXT,2005,127.95,2012-09-11,17106,208228
37809,orci,Nissan,Maxima,1994,26.99,2022-10-19,17107,208229
37810,ornare,Mitsubishi,Raider Double Cab,2008,198,2015-11-24,17108,208230
37811,enim,Audi,A3,2016,44,2015-05-13,17109,208231
37812,orci,Chrysler,LHS,1996,156.99,2015-03-19,17110,208232
37813,risus,Buick,LeSabre,1995,116,2010-01-06,17111,208233
37814,ultrices,Toyota,Highlander,2017,75.95,2018-09-03,17112,208234
37815,ultrices,Audi,A6,2008,158.99,2014-08-16,17113,208235
37816,venenatis,Suzuki,Verona,2004,40,2020-10-14,17114,208236
37817,cursus,Ford,Mustang,2015,20.99,2013-05-10,17115,208237
37818,dui,Suzuki,Equator Crew Cab,2012,76.95,2018-03-30,17116,208238
37819,accumsan,Lotus,Evora,2014,51,2014-04-05,17117,208239
37820,nec,MAZDA,B-Series Cab Plus,1994,139,2010-04-01,17118,208240
37821,eleifend,Volvo,S40,2001,67,2011-07-23,17119,208241
37822,leo,GMC,Savana 1500 Passenger,2011,190,2018-03-04,17120,208242
37823,quis,Chevrolet,Express 2500 Cargo,2019,184.99,2017-06-02,17121,208243
37824,sit,Mercedes-Benz,CLS-Class,2014,130.99,2022-04-25,17122,208244
37825,egestas,Dodge,Viper,2005,57,2011-04-03,17123,208245
37826,Donec,Ford,Explorer,2006,74.99,2011-05-04,17124,208246
37827,vel,Lamborghini,Murcielago,2007,60.99,2014-06-10,17125,208247
37828,nisl,GMC,Savana 1500 Cargo,2006,41,2013-07-06,17126,208248
37829,sagittis,Mercedes-Benz,GL-Class,2008,146,2019-09-25,17127,208249
37830,tortor,Oldsmobile,88,1997,187.99,2021-02-21,17128,208250
37831,eleifend,Tesla,Model 3,2018,79.99,2016-07-01,17129,208251
37832,sed,Mercedes-Benz,E-Class,2019,34.99,2014-02-02,17130,208252
37833,nisl,Volvo,S80,2016,97.99,2020-11-03,17131,208253
37834,massa,MAZDA,Protege,2000,94.99,2022-05-20,17132,208254
37835,tincidunt,Porsche,Boxster,2009,122.99,2013-12-19,17133,208255
37836,nisi,Saturn,S-Series,2002,68,2020-09-04,17134,208256
37837,Nulla,Chrysler,LHS,1995,113,2012-02-26,17135,208257
37838,a,Chevrolet,Express 3500 Cargo,2013,126.95,2014-03-28,17136,208258
37839,Proin,Mitsubishi,Montero,2005,100.99,2021-01-07,17137,208259
37840,hac,Chrysler,Imperial,1992,58.99,2016-03-21,17138,208260
37841,libero,Audi,R8,2010,134.99,2015-05-25,17139,208261
37842,convallis,Jaguar,X-Type,2008,136.95,2021-05-09,17140,208262
37843,Fusce,Suzuki,SX4,2009,179,2013-08-31,17141,208263
37844,Sed,Mercedes-Benz,C-Class,2010,199.99,2019-03-18,17142,208264
37845,Donec,Chrysler,Town & Country,2010,181.99,2012-07-19,17143,208265
37846,ut,MAZDA,626,1997,149.95,2020-12-31,17144,208266
37847,est,Jeep,Grand Cherokee,1993,82.95,2016-02-07,17145,208267
37848,eu,GMC,Sierra 1500 Extended Cab,1999,44.95,2015-08-29,17146,208268
37849,nec,Chevrolet,S10 Extended Cab,1996,40,2011-05-18,17147,208269
37850,bibendum,Bentley,Continental,2018,135,2017-10-31,17148,208270
37851,massa,BMW,5 Series,1994,103.99,2016-09-21,17149,208271
37852,et,BMW,M6,2017,129.99,2013-11-07,17150,208272
37853,in,GMC,Savana 2500 Passenger,1998,142,2010-06-08,17151,208273
37854,pulvinar,Suzuki,X-90,1997,11.95,2017-04-10,17152,208274
37855,aliquet,Hyundai,Sonata,2010,89.95,2014-04-20,17153,208275
37856,cubilia,Ford,Taurus,2005,40,2021-03-08,17154,208276
37857,metus,Chevrolet,Malibu,2015,95.95,2019-09-27,17155,208277
37858,id,Chevrolet,Monte Carlo,1996,197.99,2018-03-10,17156,208278
37859,pretium,MAZDA,Protege,2003,67,2010-10-12,17157,208279
37860,ante,Aston Martin,DBS,2011,168.99,2018-06-20,17158,208280
37861,suscipit,Volkswagen,Jetta GLI,2019,96,2018-03-07,17159,208281
37862,id,INFINITI,JX,2013,176.99,2021-04-10,17160,208282
37863,ut,Ford,F250 Super Duty Crew Cab,2010,166,2016-08-01,17161,208283
37864,turpis,Acura,MDX,2017,110.95,2022-04-29,17162,208284
37865,at,Chevrolet,Suburban 3500HD,2016,140,2021-05-31,17163,208285
37866,lobortis,Lincoln,MKT,2011,130,2021-11-27,17164,208286
37867,a,MAZDA,MAZDA2,2013,117,2013-12-12,17165,208287
37868,convallis,Volvo,S90,1997,69.95,2010-08-08,17166,208288
37869,hendrerit,Ford,F250 Super Duty Crew Cab,2005,115.99,2022-10-23,17167,208289
37870,eu,GMC,Sierra 2500 Regular Cab,2002,165.99,2011-02-25,17168,208290
37871,Suspendisse,Saab,9-7X,2008,162.99,2018-09-07,17169,208291
37872,erat,Chrysler,Sebring,2005,177.95,2012-11-27,17170,208292
37873,faucibus,Geo,Prizm,1995,92.95,2012-06-19,17171,208293
37874,et,Ford,Econoline E350 Super Duty Cargo,2000,112.99,2010-12-28,17172,208294
37875,massa,Lexus,GS,1999,32.99,2010-10-20,17173,208295
37876,Sed,Nissan,Titan King Cab,2015,81.99,2010-09-20,17174,208296
37877,nunc,Ford,Transit 150 Van,2015,192.99,2021-09-20,17175,208297
37878,felis,Chevrolet,Suburban 2500,2001,32.95,2016-01-22,17176,208298
37879,ullamcorper,Rolls-Royce,Phantom,2014,117.95,2011-05-23,17177,208299
37880,fames,Volkswagen,Golf,2010,86.99,2021-07-09,17178,208300
37881,quis,Lamborghini,Aventador,2012,178.95,2018-02-24,17179,208301
37882,velit,Dodge,Intrepid,2002,87.99,2010-09-12,17180,208302
37883,Donec,Chevrolet,Express 3500 Passenger,2002,82,2019-06-04,17181,208303
37884,tortor,Dodge,Avenger,2009,119.95,2016-08-31,17182,208304
37885,justo,Dodge,Ram 1500 Mega Cab,2007,110,2018-03-23,17183,208305
37886,vitae,Chevrolet,Impala,2003,186.95,2011-06-01,17184,208306
37887,ac,MAZDA,B-Series Regular Cab,1996,161.95,2022-11-19,17185,208307
37888,facilisis,MINI,Convertible,2017,22.95,2010-12-06,17186,208308
37889,nulla,Ford,Explorer,2018,177,2019-09-21,17187,208309
37890,ante,Aston Martin,DB9,2013,98,2012-06-22,17188,208310
37891,cursus,Buick,Cascada,2016,131.95,2016-01-28,17189,208311
37892,mi,Chevrolet,Suburban 1500,2009,29.99,2021-08-25,17190,208312
37893,tincidunt,Chevrolet,Uplander Cargo,2008,75.99,2018-11-30,17191,208313
37894,fermentum,Chrysler,300M,2002,182.99,2020-01-31,17192,208314
37895,nec,Freightliner,Sprinter 2500 Passenger,2016,86.99,2021-12-07,17193,208315
37896,malesuada,Audi,A7,2019,21.95,2017-06-08,17194,208316
37897,vel,Chevrolet,Astro Passenger,1999,48.99,2014-09-10,17195,208317
37898,aliquet,Cadillac,SRX,2009,168.95,2012-09-04,17196,208318
37899,at,Mercury,Villager,1999,67.99,2010-01-10,17197,208319
37900,dictum,INFINITI,QX60,2019,172.99,2010-01-14,17198,208320
37901,aptent,MAZDA,B-Series Regular Cab,1995,61.99,2021-12-29,17199,208321
37902,Fusce,Chevrolet,Monte Carlo,2005,143,2012-07-06,17200,208322
37903,neque,Toyota,Highlander,2006,21.99,2019-08-26,17201,208323
37904,auctor,MAZDA,626,1996,17.95,2012-01-26,17202,208324
37905,risus,INFINITI,G,2010,64.99,2020-02-16,17203,208325
37906,sed,Honda,Pilot,2018,83,2012-07-08,17204,208326
37907,In,Buick,Park Avenue,1996,157,2014-07-19,17205,208327
37908,pulvinar,Ford,Transit 150 Wagon,2016,137.95,2020-01-03,17206,208328
37909,ac,Subaru,Justy,1993,82.95,2019-10-31,17207,208329
37910,et,Mitsubishi,Outlander,2014,31.95,2015-10-05,17208,208330
37911,blandit,FIAT,124 Spider,2019,160.95,2011-03-14,17209,208331
37912,rutrum,Rolls-Royce,Phantom,2006,114.99,2017-08-06,17210,208332
37913,tortor,Land Rover,Range Rover,2015,124.95,2019-09-03,17211,208333
37914,sapien,BMW,X5,2001,144.95,2020-06-06,17212,208334
37915,nulla,Chevrolet,Silverado 3500 HD Crew Cab,2009,72.95,2010-10-22,17213,208335
37916,nulla,Dodge,Spirit,1994,94,2018-04-24,17214,208336
37917,tristique,Lexus,SC,2005,178,2017-12-05,17215,208337
37918,vel,Suzuki,Vitara,2002,199,2021-04-21,17216,208338
37919,elementum,Mercury,Tracer,1995,12,2011-10-28,17217,208339
37920,dolor,Volkswagen,Touareg,2014,103.99,2014-12-26,17218,208340
37921,ipsum,Land Rover,Range Rover,2010,121,2020-10-14,17219,208341
37922,ex,Lexus,GX,2012,189.95,2023-05-25,17220,208342
37923,sollicitudin,Mercedes-Benz,SL-Class,2003,171.95,2017-06-26,17221,208343
37924,ac,Mercedes-Benz,SLK-Class,2001,172.95,2016-06-02,17222,208344
37925,sollicitudin,Hyundai,Santa Fe,2006,153.95,2021-08-02,17223,208345
37926,Sed,Porsche,911,1997,68.99,2019-12-30,17224,208346
37927,dui,Suzuki,XL7,2007,51.99,2022-09-26,17225,208347
37928,tincidunt,Nissan,Pathfinder,2014,147.95,2019-11-04,17226,208348
37929,mi,Ford,Taurus,2006,78.99,2013-12-23,17227,208349
37930,sed,Honda,Civic,2014,190.95,2012-04-11,17228,208350
37931,justo,Audi,A3,2019,172.99,2021-04-22,17229,208351
37932,vitae,Nissan,TITAN XD Single Cab,2019,25.99,2014-03-14,17230,208352
37933,magna,Chevrolet,2500 Regular Cab,1994,150,2012-06-10,17231,208353
37934,nostra,Ford,F150 SuperCrew Cab,2002,47.99,2021-08-30,17232,208354
37935,malesuada,Volvo,S80,2009,169.99,2020-11-28,17233,208355
37936,porttitor,Ford,F150 Super Cab,1998,32.95,2019-09-25,17234,208356
37937,augue,Cadillac,Eldorado,1993,74.95,2011-09-23,17235,208357
37938,fringilla,Mercedes-Benz,SLK-Class,1999,72,2019-01-22,17236,208358
37939,mi,Dodge,Ram 1500 Regular Cab,2007,157.95,2022-05-24,17237,208359
37940,euismod,Subaru,Legacy,2018,132.99,2011-03-26,17238,208360
37941,neque,Mitsubishi,Eclipse,2012,71.99,2016-01-18,17239,208361
37942,eget,Dodge,Ram 3500 Regular Cab,1995,65.99,2018-01-08,17240,208362
37943,orci,Porsche,911,1998,76,2011-12-24,17241,208363
37944,sollicitudin,Porsche,Carrera GT,2005,103.99,2022-01-30,17242,208364
37945,mattis,Hyundai,Veracruz,2012,12,2022-05-08,17243,208365
37946,Suspendisse,Ford,Mustang,1992,107.95,2021-08-08,17244,208366
37947,interdum,Acura,NSX,2003,76.99,2013-03-15,17245,208367
37948,tortor,Ford,E150 Passenger,2013,101,2019-03-12,17246,208368
37949,mattis,Volkswagen,GTI,2005,190.95,2012-12-29,17247,208369
37950,faucibus,BMW,M3,2017,167.99,2016-02-23,17248,208370
37951,dolor,Chevrolet,Equinox,2018,74.99,2018-04-08,17249,208371
37952,justo,Mercedes-Benz,G-Class,2010,148.95,2012-07-26,17250,208372
37953,tempor,Land Rover,LR2,2013,153.95,2016-07-07,17251,208373
37954,consequat,BMW,3 Series,1993,139,2021-05-18,17252,208374
37955,convallis,Mercedes-Benz,SLK-Class,2010,124.95,2018-10-20,17253,208375
37956,sem,Nissan,GT-R,2019,177.99,2017-05-27,17254,208376
37957,sociosqu,Pontiac,Firebird,1998,176.99,2016-01-22,17255,208377
37958,sodales,Chevrolet,Express 2500 Passenger,2008,69,2010-12-21,17256,208378
37959,Integer,Chevrolet,3500 Crew Cab,1996,54,2016-06-10,17257,208379
37960,dignissim,Lincoln,Navigator,2018,96.95,2014-02-11,17258,208380
37961,turpis,Land Rover,LR3,2007,17,2016-02-23,17259,208381
37962,feugiat,Acura,Vigor,1992,33.99,2019-05-14,17260,208382
37963,tristique,GMC,Acadia,2007,139.99,2012-11-30,17261,208383
37964,Curabitur,Hyundai,Elantra,2006,193.99,2016-10-18,17262,208384
37965,orci,GMC,Terrain,2013,11.95,2016-05-05,17263,208385
37966,vel,Chevrolet,Express 1500 Cargo,2001,156,2020-01-23,17264,208386
37967,bibendum,Porsche,Boxster,2014,112.99,2021-12-05,17265,208387
37968,ante,Chevrolet,Traverse,2012,26.95,2020-12-31,17266,208388
37969,porta,Chevrolet,Metro,2000,67.99,2015-11-14,17267,208389
37970,eu,Land Rover,LR4,2016,138.95,2016-01-06,17268,208390
37971,pulvinar,BMW,Alpina B7,2008,146.95,2019-04-11,17269,208391
37972,Pellentesque,Ford,F150 SuperCrew Cab,2008,104,2016-10-20,17270,208392
37973,tincidunt,Ford,Aerostar Passenger,1994,25.99,2016-10-28,17271,208393
37974,Donec,Dodge,Ram Van B150,1994,180.95,2018-06-27,17272,208394
37975,iaculis,Volkswagen,Golf,2004,157,2020-09-08,17273,208395
37976,ut,MAZDA,MX-5 Miata,2009,66.99,2020-09-22,17274,208396
37977,nisi,Ford,F350 Super Duty Crew Cab,2012,195,2011-02-19,17275,208397
37978,sagittis,Chevrolet,Cavalier,2001,37,2016-02-14,17276,208398
37979,ac,Rolls-Royce,Ghost,2011,190,2013-03-26,17277,208399
37980,lacus,Toyota,Tundra Double Cab,2017,39,2015-04-12,17278,208400
37981,quam,BMW,1 Series,2011,124.95,2010-09-28,17279,208401
37982,libero,Pontiac,Bonneville,2004,136.95,2019-04-16,17280,208402
37983,nibh,Jeep,Wrangler,1995,52.95,2021-11-23,17281,208403
37984,dui,Suzuki,Grand Vitara,2007,11.99,2019-03-30,17282,208404
37985,rutrum,Mercedes-Benz,Sprinter 2500 Cargo,2015,87.99,2012-08-05,17283,208405
37986,nunc,Ferrari,599 GTB Fiorano,2010,127.95,2011-08-08,17284,208406
37987,nunc,Audi,S4,2004,122.99,2012-05-10,17285,208407
37988,viverra,FIAT,500L,2018,44.95,2012-05-24,17286,208408
37989,facilisis,Subaru,Impreza,1995,39.95,2014-02-02,17287,208409
37990,vel,Toyota,Echo,2005,162.95,2014-07-28,17288,208410
37991,odio,Pontiac,Sunfire,1999,171.95,2015-03-22,17289,208411
37992,pulvinar,BMW,M3,2009,59.99,2017-07-26,17290,208412
37993,turpis,MINI,Hardtop 2 Door,2017,109.95,2013-01-15,17291,208413
37994,viverra,Dodge,Spirit,1992,134.95,2018-01-13,17292,208414
37995,id,Jeep,Compass,2010,26.99,2012-04-27,17293,208415
37996,bibendum,Pontiac,LeMans,1993,53,2021-06-29,17294,208416
37997,lorem,Mitsubishi,Eclipse,2004,98.99,2011-06-25,17295,208417
37998,mi,Volkswagen,Jetta,2012,11.99,2016-11-18,17296,208418
37999,dictum,Buick,Park Avenue,1994,57.99,2021-03-29,17297,208419
38000,Etiam,Mitsubishi,Lancer,2005,23.99,2017-01-02,17298,208420
38001,blandit,Audi,A6,2010,182.99,2010-09-23,17299,208421
38002,nunc,Acura,RLX Sport Hybrid,2017,91.95,2014-03-20,17300,208422
38003,id,Audi,TT,2010,83.99,2014-09-27,17301,208423
38004,vitae,Dodge,Dakota Regular Cab,1994,195.99,2011-12-29,17302,208424
38005,at,BMW,5 Series,2011,139.99,2021-04-06,17303,208425
38006,placerat,Alfa Romeo,Spider,1992,88.99,2014-05-14,17304,208426
38007,posuere,Lincoln,MKX,2012,92.99,2020-12-24,17305,208427
38008,ut,GMC,Savana 2500 Cargo,1997,140,2017-03-05,17306,208428
38009,massa,Ford,F150 Super Cab,2007,166,2015-06-22,17307,208429
38010,rhoncus,BMW,i3,2016,44.99,2012-11-20,17308,208430
38011,In,Mercury,Sable,1998,189.99,2021-12-26,17309,208431
38012,id,Dodge,Caravan Cargo,2003,40.99,2011-05-25,17310,208432
